Date,AAPL,GOOGL,MSFT,AMZN,FB
2020-03-09,266.1700134277344,1215.7900390625,150.6199951171875,1800.6099853515625,169.5
2020-03-10,285.3399963378906,1275.1700439453125,160.9199981689453,1891.8199462890625,178.19000244140625
2020-03-11,275.42999267578125,1210.9000244140625,153.6300048828125,1820.8599853515625,170.24000549316406
2020-03-12,248.22999572753906,1111.550048828125,139.05999755859375,1676.6099853515625,154.47000122070312
2020-03-13,277.9700012207031,1214.27001953125,158.8300018310547,1785.0,170.27999877929688
2020-03-16,242.2100067138672,1073.0,135.4199981689453,1689.1500244140625,146.00999450683594
2020-03-17,252.86000061035156,1118.06005859375,146.57000732421875,1807.8399658203125,149.4199981689453
2020-03-18,246.6699981689453,1091.18994140625,140.39999389648438,1830.0,146.9600067138672
2020-03-19,244.77999877929688,1111.6700439453125,142.7100067138672,1880.9300537109375,153.1300048828125
2020-03-20,229.24000549316406,1068.2099609375,137.35000610351562,1846.0899658203125,149.72999572753906
2020-03-23,224.3699951171875,1054.1300048828125,135.97999572753906,1902.8299560546875,148.10000610351562
2020-03-24,246.8800048828125,1130.010009765625,148.33999633789062,1940.0999755859375,160.97999572753906
2020-03-25,245.52000427246094,1101.6199951171875,146.9199981689453,1885.8399658203125,156.2100067138672
2020-03-26,258.44000244140625,1162.9200439453125,156.11000061035156,1955.489990234375,163.33999633789062
2020-03-27,247.74000549316406,1110.260009765625,149.6999969482422,1900.0999755859375,156.7899932861328
2020-03-30,254.80999755859375,1146.31005859375,160.22999572753906,1963.949951171875,165.9499969482422
2020-03-31,254.2899932861328,1161.949951171875,157.7100067138672,1949.719970703125,166.8000030517578
2020-04-01,240.91000366210938,1102.0999755859375,152.11000061035156,1907.699951171875,159.60000610351562
2020-04-02,244.92999267578125,1117.030029296875,155.25999450683594,1918.8299560546875,158.19000244140625
2020-04-03,241.41000366210938,1092.699951171875,153.8300018310547,1906.5899658203125,154.17999267578125
2020-04-06,262.4700012207031,1183.18994140625,165.27000427246094,1997.5899658203125,165.5500030517578
2020-04-07,259.42999267578125,1182.56005859375,163.49000549316406,2011.5999755859375,168.8300018310547
2020-04-08,266.07000732421875,1207.0,165.1300048828125,2043.0,174.27999877929688
2020-04-09,267.989990234375,1206.5699462890625,165.13999938964844,2042.760009765625,175.19000244140625
2020-04-13,273.25,1210.4100341796875,165.50999450683594,2168.8701171875,174.7899932861328
2020-04-14,287.04998779296875,1265.22998046875,173.6999969482422,2283.320068359375,178.1699981689453
2020-04-15,284.42999267578125,1257.300048828125,171.8800048828125,2307.679931640625,176.97000122070312
2020-04-16,286.69000244140625,1257.4300537109375,177.0399932861328,2408.18994140625,176.25
2020-04-17,282.79998779296875,1279.0,178.60000610351562,2375.0,179.24000549316406
2020-04-20,276.92999267578125,1261.1500244140625,175.05999755859375,2393.610107421875,178.24000549316406
2020-04-21,268.3699951171875,1212.1600341796875,167.82000732421875,2328.1201171875,170.8000030517578
2020-04-22,276.1000061035156,1258.4100341796875,173.52000427246094,2363.489990234375,182.27999877929688
2020-04-23,275.0299987792969,1271.1700439453125,171.4199981689453,2399.449951171875,185.1300048828125
2020-04-24,282.9700012207031,1276.5999755859375,174.5500030517578,2410.219970703125,190.07000732421875
2020-04-27,283.1700134277344,1270.8599853515625,174.0500030517578,2376.0,187.5
2020-04-28,278.5799865722656,1232.5899658203125,169.80999755859375,2314.080078125,182.91000366210938
2020-04-29,287.7300109863281,1342.1800537109375,177.42999267578125,2372.7099609375,194.19000244140625
